ID,GMT_YEAR,GMT_MONTH,AVGDEPTH,DECDEG_BEGLAT,DECDEG_BEGLON,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,BOTTSUB,LOGGED_SPECIES_NAME,EXPCATCHNUM
196803011300020129,1968,3,101.0,40.616667,-68.25,3.5,,3.1,,3,YELLOWTAIL FLOUNDER,5.0
196803011300030223,1968,4,60.0,40.9,-67.8,4.4,,4.4,,3,YELLOWTAIL FLOUNDER,4.0
196803011300040128,1968,3,75.0,40.7,-67.766667,3.7,,5.2,,3,YELLOWTAIL FLOUNDER,18.0
196803011300050115,1968,3,112.0,40.65,-67.233333,4.0,,9.9,,3,YELLOWTAIL FLOUNDER,4.0
196803011300060127,1968,3,74.0,40.983333,-67.166667,4.0,,3.8,,3,YELLOWTAIL FLOUNDER,4.0
196803011300070117,1968,3,103.0,40.816666999999995,-66.9,3.4,,6.1,,3,YELLOWTAIL FLOUNDER,5.0
196803011600010229,1968,4,63.0,41.25,-67.083333,4.4,,4.2,,3,YELLOWTAIL FLOUNDER,18.0
196803011600020119,1968,3,73.0,41.3,-66.85,3.2,,2.6,,3,YELLOWTAIL FLOUNDER,21.0
196803011600030118,1968,3,73.0,41.05,-66.81666700000001,3.3,,3.1,,3,YELLOWTAIL FLOUNDER,10.0
196803011600050122,1968,3,84.0,41.733333,-66.383333,3.0,,2.9,,3,YELLOWTAIL FLOUNDER,5.0
196803011600070198,1968,4,82.0,41.85,-66.25,3.7,,3.8,,3,YELLOWTAIL FLOUNDER,15.0
196803011600090228,1968,4,64.0,41.416667,-67.1,4.9,,4.8,,3,YELLOWTAIL FLOUNDER,26.0
196803011900010221,1968,4,52.0,40.8,-68.55,4.6,,,,2,YELLOWTAIL FLOUNDER,20.0
196803011900020220,1968,4,51.0,41.166667,-68.366667,4.8,,4.9,,2,YELLOWTAIL FLOUNDER,2.0
196803011900030225,1968,4,51.0,41.1,-67.93333299999999,4.3,,4.4,,3,YELLOWTAIL FLOUNDER,4.0
196803011900040222,1968,4,55.0,40.866667,-67.93333299999999,4.5,,4.7,,3,YELLOWTAIL FLOUNDER,18.0
196803011900050224,1968,4,53.0,41.05,-67.833333,4.8,,4.8,,3,YELLOWTAIL FLOUNDER,14.0
196803011900060226,1968,4,31.0,41.316666999999995,-67.766667,5.3,,5.2,,3,YELLOWTAIL FLOUNDER,1.0
196803011900080227,1968,4,49.0,41.533333,-67.383333,5.1,,5.1,,3,YELLOWTAIL FLOUNDER,10.0
196803012000010219,1968,4,60.0,41.266667,-68.43333299999999,4.7,,4.8,,3,YELLOWTAIL FLOUNDER,3.0
196803012000020217,1968,4,49.0,41.5,-68.35,4.9,,4.9,,3,YELLOWTAIL FLOUNDER,2.0
196803012000030242,1968,4,46.0,41.7,-68.283333,5.5,,5.1,,3,YELLOWTAIL FLOUNDER,1.0
196803012000040241,1968,4,51.0,41.733333,-68.166667,5.0,,5.2,,3,YELLOWTAIL FLOUNDER,4.0
196803012000060237,1968,4,55.0,41.766667,-67.56666700000001,5.0,,5.1,,3,YELLOWTAIL FLOUNDER,2.0
196803012300020213,1968,4,87.0,41.066666999999995,-69.06666700000001,3.6,,3.7,,3,YELLOWTAIL FLOUNDER,5.0
196803012300030214,1968,4,69.0,41.1,-68.783333,4.5,,4.5,,3,YELLOWTAIL FLOUNDER,2.0
196803012300060218,1968,4,64.0,41.35,-68.4,4.7,,4.8,,3,YELLOWTAIL FLOUNDER,2.0
196803012500020208,1968,4,55.0,41.333333,-69.35,4.9,,3.5,,3,YELLOWTAIL FLOUNDER,4.0
196803012600030135,1968,3,90.0,42.383333,-70.55,2.0,,1.0,,3,YELLOWTAIL FLOUNDER,2.0
196803012700040143,1968,3,132.0,43.1,-70.3,2.7,,3.0,,2,YELLOWTAIL FLOUNDER,4.0
196803013200010255,1968,5,62.0,42.683333000000005,-66.233333,5.7,,5.3,,3,YELLOWTAIL FLOUNDER,1.0
196803013200030200,1968,4,89.0,42.6,-65.783333,2.7,,7.1,,3,YELLOWTAIL FLOUNDER,17.0
196803013200040201,1968,4,89.0,42.6,-65.716667,2.5,,6.2,,3,YELLOWTAIL FLOUNDER,50.0
196803013200050202,1968,4,93.0,42.566666999999995,-65.666667,2.3,,,,3,YELLOWTAIL FLOUNDER,3.0
196803013300040170,1968,3,93.0,44.133333,-66.633333,2.6,,2.5,,3,YELLOWTAIL FLOUNDER,1.0
196803013800060165,1968,3,117.0,44.066666999999995,-68.06666700000001,2.0,,,,2,YELLOWTAIL FLOUNDER,1.0
196803014100050185,1968,4,91.0,43.1,-63.966667,0.5,,1.9,,3,YELLOWTAIL FLOUNDER,1.0
196803014200030187,1968,4,89.0,43.016667,-64.133333,1.1,,1.8,,3,YELLOWTAIL FLOUNDER,1.0
196803014200040184,1968,4,139.0,43.383333,-64.133333,1.0,,2.8,,2,YELLOWTAIL FLOUNDER,4.0
196803016500040043,1968,3,47.0,36.9,-74.883333,6.8,,8.0,,3,YELLOWTAIL FLOUNDER,1.0
196803016600040050,1968,3,64.0,37.583333,-74.633333,6.4,,7.3,,3,YELLOWTAIL FLOUNDER,1.0
196803016900010051,1968,3,54.0,37.833333,-74.6,5.5,,5.9,,3,YELLOWTAIL FLOUNDER,14.0
196803016900020025,1968,3,27.0,38.116667,-74.85,3.5,,3.7,,3,YELLOWTAIL FLOUNDER,7.0
196803016900030024,1968,3,36.0,38.233333,-74.633333,3.7,,4.2,,3,YELLOWTAIL FLOUNDER,22.0
196803016900040023,1968,3,30.0,38.366667,-74.516667,4.0,,4.2,,3,YELLOWTAIL FLOUNDER,42.0
196803016900050060,1968,3,55.0,38.45,-74.1,3.7,,4.8,,3,YELLOWTAIL FLOUNDER,9.0
196803016900060022,1968,3,30.0,38.683333000000005,-74.616667,2.5,,3.1,,3,YELLOWTAIL FLOUNDER,22.0
196803016900070021,1968,3,35.0,38.9,-74.333333,2.2,,2.2,,3,YELLOWTAIL FLOUNDER,96.0
196803017000010052,1968,3,58.0,37.766667,-74.466667,5.3,,6.3,,3,YELLOWTAIL FLOUNDER,2.0
196803017300010018,1968,3,49.0,38.983333,-73.65,3.0,,3.8,,3,YELLOWTAIL FLOUNDER,91.0
196803017300020020,1968,3,26.0,39.2,-74.06666700000001,1.9,,1.9,,3,YELLOWTAIL FLOUNDER,130.0
196803017300030019,1968,3,25.0,39.283333,-74.033333,1.7,,1.5,,3,YELLOWTAIL FLOUNDER,17.0
196803017300040017,1968,3,44.0,39.233333,-73.483333,3.7,,4.0,,3,YELLOWTAIL FLOUNDER,145.0
196803017300050016,1968,3,40.0,39.4,-73.45,4.1,,4.1,,3,YELLOWTAIL FLOUNDER,58.0
196803017300060015,1968,3,31.0,39.6,-73.633333,3.2,,3.6,,3,YELLOWTAIL FLOUNDER,52.0
196803017400030071,1968,3,67.0,39.183333000000005,-73.116667,5.6,,5.8,,3,YELLOWTAIL FLOUNDER,38.0
196803017400040072,1968,3,64.0,39.4,-73.06666700000001,4.3,,5.8,,3,YELLOWTAIL FLOUNDER,42.0
196902010100010016,1969,3,29.0,40.033333,-73.733333,2.2,,2.2,,3,YELLOWTAIL FLOUNDER,240.0
196902010100020014,1969,3,48.0,40.216667,-73.033333,2.7,,2.4,,3,YELLOWTAIL FLOUNDER,380.0
196902010100030015,1969,3,37.0,40.266667,-73.383333,2.7,,2.6,,3,YELLOWTAIL FLOUNDER,287.0
196902010100040011,1969,3,52.0,40.283333,-72.55,2.3,,2.3,,3,YELLOWTAIL FLOUNDER,63.0
196902010100050010,1969,3,37.0,40.533333,-72.8,2.0,,2.3,,3,YELLOWTAIL FLOUNDER,74.0
196902010100060009,1969,3,40.0,40.55,-72.9,2.2,,2.4,,3,YELLOWTAIL FLOUNDER,132.0
196902010100070008,1969,3,33.0,40.6,-72.766667,1.8,,2.3,,2,YELLOWTAIL FLOUNDER,173.0
196902010200010072,1969,3,68.0,39.466667,-72.8,4.7,,8.4,,3,YELLOWTAIL FLOUNDER,45.0
196902010200020073,1969,3,64.0,39.616667,-72.866667,4.1,,4.4,,3,YELLOWTAIL FLOUNDER,93.0
196902010200030074,1969,3,68.0,39.65,-72.766667,4.5,,8.5,,3,YELLOWTAIL FLOUNDER,79.0
196902010200040077,1969,3,82.0,39.883333,-72.166667,5.5,,9.7,,3,YELLOWTAIL FLOUNDER,1.0
196902010200050078,1969,3,78.0,40.05,-71.966667,4.9,,9.1,,3,YELLOWTAIL FLOUNDER,5.0
196902010200060013,1969,3,61.0,40.116667,-72.633333,3.8,,3.6,,3,YELLOWTAIL FLOUNDER,174.0
196902010200070012,1969,3,62.0,40.216667,-72.5,2.9,,2.6,,3,YELLOWTAIL FLOUNDER,79.0
196902010300020075,1969,3,116.0,39.65,-72.25,5.8,,10.9,,3,YELLOWTAIL FLOUNDER,1.0
196902010500010007,1969,3,49.0,40.65,-72.2,1.9,,2.3,,3,YELLOWTAIL FLOUNDER,273.0
196902010500020005,1969,3,47.0,40.816666999999995,-71.766667,2.6,,2.9,,3,YELLOWTAIL FLOUNDER,175.0
196902010500030006,1969,3,43.0,40.85,-72.0,1.4,,2.1,,3,YELLOWTAIL FLOUNDER,286.0
196902010500040002,1969,3,49.0,41.0,-71.0,3.0,,3.6,,3,YELLOWTAIL FLOUNDER,72.0
196902010500050001,1969,3,38.0,41.233333,-71.2,2.9,,2.9,,2,YELLOWTAIL FLOUNDER,56.0
196902010600010080,1969,3,78.0,40.083333,-71.75,4.5,,8.5,,3,YELLOWTAIL FLOUNDER,1.0
196902010600040083,1969,3,93.0,40.266667,-71.266667,4.1,,8.0,,3,YELLOWTAIL FLOUNDER,1.0
196902010600060082,1969,3,76.0,40.45,-71.65,4.8,,7.4,,2,YELLOWTAIL FLOUNDER,19.0
196902010600070003,1969,3,64.0,40.716667,-71.266667,4.3,,,,1,YELLOWTAIL FLOUNDER,141.0
196902010600080004,1969,3,58.0,40.8,-71.4,4.0,,4.0,,3,YELLOWTAIL FLOUNDER,196.0
196902010900010107,1969,3,50.0,40.633333,-69.383333,4.1,,4.1,,3,YELLOWTAIL FLOUNDER,32.0
196902010900020105,1969,3,54.0,40.633333,-69.983333,3.9,,3.6,,2,YELLOWTAIL FLOUNDER,70.0
196902010900030106,1969,3,40.0,40.833333,-69.733333,3.9,,3.9,,3,YELLOWTAIL FLOUNDER,34.0
196902010900040093,1969,3,37.0,40.916667,-70.25,2.7,,2.8,,3,YELLOWTAIL FLOUNDER,58.0
196902010900050092,1969,3,33.0,41.05,-70.25,2.7,,2.7,,3,YELLOWTAIL FLOUNDER,40.0
196902011000010095,1969,3,96.0,40.266667,-70.1,5.2,,8.5,,3,YELLOWTAIL FLOUNDER,1.0
196902011000020102,1969,3,76.0,40.266667,-69.466667,5.9,,6.4,,3,YELLOWTAIL FLOUNDER,25.0
196902011000030094,1969,3,67.0,40.5,-70.3,3.9,,4.4,,3,YELLOWTAIL FLOUNDER,18.0
196902011000040111,1969,3,75.0,40.6,-69.05,4.0,,4.2,,3,YELLOWTAIL FLOUNDER,11.0
196902011000050104,1969,3,56.0,40.583333,-69.983333,4.2,,3.9,,3,YELLOWTAIL FLOUNDER,26.0
196902011000060110,1969,3,75.0,40.633333,-69.083333,4.1,,4.2,,3,YELLOWTAIL FLOUNDER,3.0
196902011000070103,1969,3,58.0,40.6,-69.733333,4.6,,4.3,,3,YELLOWTAIL FLOUNDER,8.0
196902011000080108,1969,3,69.0,40.916667,-69.133333,4.1,,4.2,,3,YELLOWTAIL FLOUNDER,7.0
196902011300010112,1969,3,93.0,40.316666999999995,-68.81666700000001,6.1,,6.1,,3,YELLOWTAIL FLOUNDER,2.0
196902011300020120,1969,3,98.0,40.616667,-67.4,5.1,,7.1,,3,YELLOWTAIL FLOUNDER,2.0
196902011300030109,1969,3,64.0,40.633333,-68.75,4.1,,4.2,,3,YELLOWTAIL FLOUNDER,36.0
196902011300040118,1969,3,73.0,40.766667,-68.06666700000001,5.0,,5.0,,3,YELLOWTAIL FLOUNDER,45.0
196902011300050125,1969,3,91.0,40.766667,-67.43333299999999,5.2,,6.0,,3,YELLOWTAIL FLOUNDER,6.0
196902011300060124,1969,3,95.0,40.766667,-67.18333299999999,6.6,,6.5,,3,YELLOWTAIL FLOUNDER,51.0
196902011300070119,1969,3,66.0,40.85,-67.916667,5.0,,5.1,,3,YELLOWTAIL FLOUNDER,64.0
196902011300080126,1969,3,73.0,40.883333,-67.583333,5.2,,5.2,,3,YELLOWTAIL FLOUNDER,13.0
196902011300090127,1969,3,68.0,41.05,-67.516667,5.1,,5.1,,3,YELLOWTAIL FLOUNDER,49.0
196902011600010138,1969,3,112.0,40.833333,-66.81666700000001,5.6,,6.1,,3,YELLOWTAIL FLOUNDER,1.0
196902011600020137,1969,3,72.0,41.15,-66.75,4.9,,4.9,,3,YELLOWTAIL FLOUNDER,3.0
196902011600030136,1969,3,74.0,41.283333,-66.766667,4.9,,4.8,,3,YELLOWTAIL FLOUNDER,1.0
196902011600050132,1969,3,58.0,41.483333,-67.1,4.3,,4.3,,3,YELLOWTAIL FLOUNDER,75.0
196902011600060133,1969,3,75.0,41.5,-66.75,4.8,,4.9,,3,YELLOWTAIL FLOUNDER,9.0
196902011600070134,1969,3,91.0,41.516667,-66.56666700000001,5.0,,,,3,YELLOWTAIL FLOUNDER,1.0
196902011600080147,1969,3,110.0,41.683333000000005,-66.06666700000001,5.8,,5.4,,3,YELLOWTAIL FLOUNDER,3.0
196902011600090148,1969,3,86.0,41.683333000000005,-66.3,5.7,,5.1,,3,YELLOWTAIL FLOUNDER,27.0
196902011600100149,1969,3,82.0,41.8,-66.43333299999999,5.3,,5.3,,3,YELLOWTAIL FLOUNDER,3.0
196902011600120164,1969,3,72.0,41.933333000000005,-66.68333299999999,4.7,,4.8,,3,YELLOWTAIL FLOUNDER,21.0
196902011600140165,1969,3,64.0,41.85,-66.966667,4.5,,4.7,,3,YELLOWTAIL FLOUNDER,30.0
196902011700010140,1969,3,126.0,40.916667,-66.583333,5.3,,6.3,,3,YELLOWTAIL FLOUNDER,15.0
196902011700020142,1969,3,173.0,41.166667,-66.3,5.1,,6.9,,3,YELLOWTAIL FLOUNDER,1.0
196902011900010116,1969,3,52.0,40.816666999999995,-68.3,4.8,,4.9,,3,YELLOWTAIL FLOUNDER,133.0
196902011900020117,1969,3,25.0,40.866667,-68.233333,4.2,,4.1,,3,YELLOWTAIL FLOUNDER,47.0
196902011900030184,1969,3,41.0,41.05,-68.216667,4.6,,4.6,,3,YELLOWTAIL FLOUNDER,46.0
196902011900050128,1969,3,40.0,41.233333,-67.6,4.5,,4.5,,3,YELLOWTAIL FLOUNDER,16.0
196902011900060129,1969,3,38.0,41.4,-67.6,4.3,,4.3,,3,YELLOWTAIL FLOUNDER,3.0
196902011900070130,1969,3,36.0,41.516667,-67.7,4.4,,4.4,,3,YELLOWTAIL FLOUNDER,3.0
196902011900080131,1969,3,55.0,41.55,-67.166667,4.3,,4.4,,3,YELLOWTAIL FLOUNDER,150.0
196902012000010185,1969,3,58.0,41.166667,-68.483333,4.9,,4.8,,3,YELLOWTAIL FLOUNDER,1.0
196902012000030179,1969,3,49.0,41.683333000000005,-68.283333,4.7,,4.9,,3,YELLOWTAIL FLOUNDER,13.0
196902012000060176,1969,3,37.0,41.933333000000005,-67.733333,4.0,,4.0,,2,YELLOWTAIL FLOUNDER,1.0
196902012100010178,1969,3,64.0,41.85,-67.95,4.5,,4.8,,3,YELLOWTAIL FLOUNDER,32.0
196902012100020173,1969,3,72.0,42.0,-67.716667,4.5,,4.9,,3,YELLOWTAIL FLOUNDER,5.0
196902012100040166,1969,3,56.0,42.1,-67.1,5.1,,5.1,,2,YELLOWTAIL FLOUNDER,2.0
196902012200010177,1969,3,110.0,41.95,-67.916667,4.5,,4.8,,3,YELLOWTAIL FLOUNDER,2.0
196902012200040167,1969,3,136.0,42.166667,-67.133333,4.9,,5.0,,3,YELLOWTAIL FLOUNDER,3.0
196902012300010187,1969,3,68.0,41.116667,-68.733333,4.6,,4.7,,3,YELLOWTAIL FLOUNDER,5.0
196902012300020189,1969,3,93.0,41.283333,-69.216667,3.6,,4.2,,3,YELLOWTAIL FLOUNDER,6.0
196902012300030186,1969,3,77.0,41.316666999999995,-68.65,4.8,,4.8,,2,YELLOWTAIL FLOUNDER,20.0
196902012300040266,1969,4,93.0,41.466667,-69.283333,3.5,,3.9,,1,YELLOWTAIL FLOUNDER,1.0
196902012300050181,1969,3,62.0,41.466667,-68.4,4.7,,4.9,,3,YELLOWTAIL FLOUNDER,1.0
196902012400010188,1969,3,163.0,41.366667,-69.1,4.2,,4.5,,2,YELLOWTAIL FLOUNDER,2.0
196902012500010190,1969,3,55.0,41.1,-69.283333,4.2,,4.3,,3,YELLOWTAIL FLOUNDER,9.0
196902013100020155,1969,3,110.0,42.383333,-65.383333,4.0,,5.0,,3,YELLOWTAIL FLOUNDER,3.0
196902013100060204,1969,4,135.0,42.866667,-66.133333,2.9,,,,3,YELLOWTAIL FLOUNDER,1.0
196902013200010154,1969,3,91.0,42.433333000000005,-65.583333,4.3,,4.3,,3,YELLOWTAIL FLOUNDER,14.0
196902013200020158,1969,3,91.0,42.533333,-65.716667,4.3,,4.6,,3,YELLOWTAIL FLOUNDER,20.0
196902013200030159,1969,3,84.0,42.583333,-66.05,3.8,,6.8,,3,YELLOWTAIL FLOUNDER,3.0
196902014000030247,1969,4,87.0,43.616667,-69.7,4.3,,3.2,,1,YELLOWTAIL FLOUNDER,1.0
196902014100010208,1969,4,117.0,42.55,-64.85,3.0,,,,3,YELLOWTAIL FLOUNDER,1.0
196902016500060036,1969,3,37.0,37.433333000000005,-75.016667,4.8,,4.9,,3,YELLOWTAIL FLOUNDER,3.0
196902016500070035,1969,3,55.0,37.466667,-74.68333299999999,5.3,,6.0,,3,YELLOWTAIL FLOUNDER,2.0
196902016500080032,1969,3,56.0,37.616667,-74.68333299999999,4.8,,4.9,,3,YELLOWTAIL FLOUNDER,6.0
196902016900010031,1969,3,44.0,37.883333,-74.633333,4.2,,4.4,,3,YELLOWTAIL FLOUNDER,13.0
196902016900020030,1969,3,40.0,38.066666999999995,-74.483333,4.3,,4.5,,3,YELLOWTAIL FLOUNDER,15.0
196902016900030029,1969,3,38.0,38.266667,-74.5,4.2,,4.7,,3,YELLOWTAIL FLOUNDER,31.0
196902016900040021,1969,3,52.0,38.633333,-73.833333,3.0,,3.2,,3,YELLOWTAIL FLOUNDER,44.0
196902016900050028,1969,3,40.0,38.65,-74.35,4.0,,4.0,,3,YELLOWTAIL FLOUNDER,40.0
196902016900060027,1969,3,23.0,38.783333,-74.55,3.2,,,,3,YELLOWTAIL FLOUNDER,37.0
196902016900070026,1969,3,27.0,38.933333000000005,-74.45,2.4,,2.8,,3,YELLOWTAIL FLOUNDER,4.0
196902017000020058,1969,3,64.0,38.016667,-74.25,4.1,,,,3,YELLOWTAIL FLOUNDER,17.0
196902017300010023,1969,3,41.0,38.916667,-74.133333,3.9,,3.8,,3,YELLOWTAIL FLOUNDER,7.0
196902017300020022,1969,3,43.0,38.9,-73.866667,3.7,,3.7,,3,YELLOWTAIL FLOUNDER,4.0
196902017300030025,1969,3,29.0,39.05,-74.3,3.8,,3.8,,3,YELLOWTAIL FLOUNDER,12.0
196902017300040024,1969,3,30.0,39.083333,-74.116667,3.7,,3.7,,3,YELLOWTAIL FLOUNDER,13.0
196902017300050017,1969,3,45.0,39.333333,-73.483333,3.0,,3.2,,3,YELLOWTAIL FLOUNDER,128.0
196902017400010020,1969,3,75.0,38.616667,-73.5,5.1,,6.9,,3,YELLOWTAIL FLOUNDER,3.0
196902017400020019,1969,3,64.0,38.916667,-73.35,4.6,,4.9,,3,YELLOWTAIL FLOUNDER,41.0
196902017400030068,1969,3,83.0,39.183333000000005,-72.833333,7.0,,8.5,,3,YELLOWTAIL FLOUNDER,1.0
196902017400040018,1969,3,58.0,39.183333000000005,-73.283333,4.1,,4.2,,3,YELLOWTAIL FLOUNDER,24.0
197003010100010224,1970,4,40.0,40.1,-73.666667,7.4,,,,3,YELLOWTAIL FLOUNDER,27.0
197003010100020227,1970,4,42.0,39.616667,-73.166667,6.4,,5.9,,3,YELLOWTAIL FLOUNDER,80.0
197003010100030223,1970,4,37.0,40.283333,-73.283333,6.5,,5.8,,3,YELLOWTAIL FLOUNDER,60.0
197003010100040222,1970,4,42.0,40.3,-72.95,6.3,,5.2,,3,YELLOWTAIL FLOUNDER,15.0
197003010100050219,1970,4,47.0,40.533333,-72.366667,6.7,,4.8,,3,YELLOWTAIL FLOUNDER,261.0
197003010100060220,1970,4,36.0,40.666667,-72.466667,6.5,,4.8,,3,YELLOWTAIL FLOUNDER,189.0
197003010100070221,1970,4,31.0,40.7,-72.65,6.2,,5.6,,3,YELLOWTAIL FLOUNDER,97.0
197003010200010229,1970,4,85.0,39.516667,-72.583333,6.3,,7.3,,3,YELLOWTAIL FLOUNDER,7.0
197003010200020228,1970,4,57.0,39.5,-72.916667,5.8,,5.3,,3,YELLOWTAIL FLOUNDER,29.0
197003010200050214,1970,4,84.0,39.816666999999995,-72.25,5.7,,5.1,,3,YELLOWTAIL FLOUNDER,2.0
197003010200060215,1970,4,71.0,40.0,-72.4,5.6,,4.6,,3,YELLOWTAIL FLOUNDER,67.0
197003010200070216,1970,4,70.0,40.1,-72.266667,5.5,,4.6,,3,YELLOWTAIL FLOUNDER,194.0
197003010200080218,1970,4,57.0,40.4,-72.25,5.9,,5.1,,3,YELLOWTAIL FLOUNDER,216.0
197003010200090217,1970,4,55.0,40.166667,-72.65,6.4,,5.3,,3,YELLOWTAIL FLOUNDER,264.0
197003010500010192,1970,4,56.0,40.9,-71.56666700000001,5.8,,5.2,,3,YELLOWTAIL FLOUNDER,144.0
197003010500020191,1970,4,52.0,41.0,-71.283333,5.0,,4.1,,3,YELLOWTAIL FLOUNDER,84.0
197003010500030189,1970,4,38.0,41.05,-70.95,5.5,,3.5,,3,YELLOWTAIL FLOUNDER,11.0
197003010500040190,1970,4,52.0,41.166667,-71.266667,5.2,,4.3,,3,YELLOWTAIL FLOUNDER,33.0
197003010500050193,1970,4,35.0,40.9,-72.0,5.8,,5.1,,3,YELLOWTAIL FLOUNDER,134.0
197003010600040204,1970,4,91.0,40.216667,-71.8,5.8,,5.0,,3,YELLOWTAIL FLOUNDER,8.0
197003010600060203,1970,4,91.0,40.383333,-71.666667,5.5,,4.6,,1,YELLOWTAIL FLOUNDER,7.0
197003010600070196,1970,4,86.0,40.433333000000005,-70.733333,5.7,,5.2,,3,YELLOWTAIL FLOUNDER,6.0
197003010600080195,1970,4,61.0,40.7,-71.2,6.3,,5.2,,2,YELLOWTAIL FLOUNDER,93.0
197003010600090194,1970,4,64.0,40.833333,-71.55,4.7,,4.1,,3,YELLOWTAIL FLOUNDER,192.0
197003010700040197,1970,4,126.0,40.25,-70.8,5.7,,8.8,,3,YELLOWTAIL FLOUNDER,7.0
197003010900010185,1970,4,53.0,40.616667,-70.166667,5.9,,5.2,,2,YELLOWTAIL FLOUNDER,65.0
197003010900020160,1970,4,50.0,40.633333,-69.416667,4.7,,4.7,,3,YELLOWTAIL FLOUNDER,36.0
197003010900030186,1970,4,46.0,40.75,-70.266667,5.8,,5.2,,3,YELLOWTAIL FLOUNDER,69.0
197003010900040187,1970,4,53.0,40.85,-70.616667,5.9,,4.9,,3,YELLOWTAIL FLOUNDER,30.0
197003010900050188,1970,4,40.0,41.083333,-70.766667,5.9,,3.8,,3,YELLOWTAIL FLOUNDER,38.0
197003011000020172,1970,4,78.0,40.433333000000005,-69.25,5.9,,5.1,,3,YELLOWTAIL FLOUNDER,55.0
197003011000030173,1970,4,66.0,40.516667,-69.55,5.3,,5.3,,3,YELLOWTAIL FLOUNDER,68.0
197003011000040184,1970,4,69.0,40.5,-70.05,5.4,,5.2,,3,YELLOWTAIL FLOUNDER,25.0
197003011000050183,1970,4,82.0,40.466667,-70.483333,5.6,,5.1,,3,YELLOWTAIL FLOUNDER,1.0
197003011000060161,1970,4,63.0,40.616667,-69.7,4.9,,4.9,,3,YELLOWTAIL FLOUNDER,27.0
197003011000070159,1970,4,73.0,40.7,-69.033333,4.9,,4.9,,1,YELLOWTAIL FLOUNDER,35.0
197003011000080158,1970,4,86.0,40.866667,-69.05,4.6,,4.7,,3,YELLOWTAIL FLOUNDER,25.0
